-28	-7.6	1.5	-2.25183	-2.25183	-98.103	0	
-28	-5.2	1.5	-1.91464	-1.91464	-98.0689	0	
-28	-2.8	1.5	-4.49335	-4.49335	-98.91	0	
-28	-0.4	1.5	-1.752	-1.752	-98.094	0	
-28	2	1.5	-2.79654	-2.79654	-100.393	0	
-28	4.4	1.5	-0.343929	-0.343929	-98.9399	0	
-28	6.8	1.5	-1.84232	-1.84232	-101.695	0	
-28	9.2	1.5	-2.99865	-2.99865	-97.2851	0	
-28	11.6	1.5	0.489178	0.489178	-99.8457	0	
-28	14	1.5	5.04923	5.04923	-98.7943	0	
-28	16.4	1.5	-4.47009	-4.47009	-89.9397	0	
-28	18.8	1.5	-6.41589	-6.41589	-101.217	0	
-28	21.2	1.5	-5.55402	-5.55402	-101.567	0	
-28	23.6	1.5	-3.64311	-3.64311	-104.506	0	
-28	26	1.5	-6.07335	-6.07335	-102.458	0	
-28	28.4	1.5	-9.27511	-9.27511	-99.6905	0	
-28	30.8	1.5	-5.02524	-5.02524	-104.566	0	
-28	33.2	1.5	-9.46683	-9.46683	-95.7397	0	
-28	35.6	1.5	-6.15755	-6.15755	-105.381	0	
-28	38	1.5	-11.6546	-11.6546	-106.529	0	
-28	40.4	1.5	-12.0221	-12.0221	-107.051	0	
-28	42.8	1.5	-10.1349	-10.1349	-104.238	0	
-28	45.2	1.5	-10.8786	-10.8786	-106.392	0	
-28	47.6	1.5	7.04531	7.04531	-100.262	0	
-28	50	1.5	-13.7815	-13.7815	-91.6332	0	
-25.6	-70	1.5	-15.108	-15.108	-107.546	0	
-25.6	-67.6	1.5	-6.86075	-6.86075	-111.918	0	
-25.6	-65.2	1.5	-4.16384	-4.16384	-116.441	0	
-25.6	-62.8	1.5	-7.58958	-7.58958	-116.38	0	
-25.6	-60.4	1.5	-12.3711	-12.3711	-91.5499	0	
-25.6	-58	1.5	-10.2976	-10.2976	-112.514	0	
-25.6	-55.6	1.5	5.29664	5.29664	-109.597	0	
-25.6	-53.2	1.5	-15.7481	-15.7481	-112.768	0	
-25.6	-50.8	1.5	-8.54022	-8.54022	-106.877	0	
-25.6	-48.4	1.5	-0.896013	-0.896013	-109.193	0	
-25.6	-46	1.5	-13.9081	-13.9081	-97.3712	0	
-25.6	-43.6	1.5	-2.88148	-2.88148	-104.98	0	
-25.6	-41.2	1.5	-0.556261	-0.556261	-99.3416	0	
-25.6	-38.8	1.5	-4.06031	-4.06031	-93.5477	0	
-25.6	-36.4	1.5	-4.68209	-4.68209	-108.02	0	
-25.6	-34	1.5	-1.74882	-1.74882	-95.3353	0	
-25.6	-31.6	1.5	-1.8012	-1.8012	-104.242	0	
-25.6	-29.2	1.5	-3.00458	-3.00458	-104.475	0	
-25.6	-26.8	1.5	-7.38665	-7.38665	-88.1711	0	
-25.6	-24.4	1.5	-6.93643	-6.93643	-100.673	0	
-25.6	-22	1.5	-5.51821	-5.51821	-101.322	0	
-25.6	-19.6	1.5	0.212694	0.212694	-99.2902	0	
-25.6	-17.2	1.5	-2.64445	-2.64445	-99.1981	0	
-25.6	-14.8	1.5	3.12582	3.12582	-99.2353	0	
-25.6	-12.4	1.5	-2.59506	-2.59506	-96.0997	0	
-25.6	-10	1.5	-3.42429	-3.42429	-97.8396	0	
-25.6	-7.6	1.5	0.785111	0.785111	-97.1466	0	
-25.6	-5.2	1.5	1.38525	1.38525	-96.5274	0	
