time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.843529	2	1	4	1282	0.120529
0.844029	2	2	4	1282	0.0730286
0.844029	2	2	4	1282	0.0720286
0.847529	2	1	4	1282	0.123529
0.847529	2	1	4	1282	0.122529
0.848029	2	2	4	1282	0.0750286
0.848029	2	2	4	1282	0.0740286
0.848529	2	1	4	1282	0.122529
0.848529	2	1	4	1282	0.121529
0.849029	2	2	4	1282	0.0740286
0.849029	2	2	4	1282	0.0730286
0.852529	2	1	4	1282	0.124529
0.852529	2	1	4	1282	0.123529
0.853029	2	2	4	1282	0.0760286
0.853029	2	2	4	1282	0.0750286
0.853529	2	1	4	1282	0.123529
0.853529	2	1	4	1282	0.122529
0.854029	2	2	4	1282	0.0750286
0.854029	2	2	4	1282	0.0740286
0.854029	2	2	4	1282	0.0730286
0.857529	2	1	4	1282	0.125529
0.857529	2	1	4	1282	0.124529
0.858029	2	2	4	1282	0.0760286
0.858029	2	2	4	1282	0.0750286
0.858529	2	1	4	1282	0.124529
0.858529	2	1	4	1282	0.123529
0.859029	2	2	4	1282	0.0750286
0.859029	2	2	4	1282	0.0740286
0.862529	2	1	4	1282	0.126529
0.863029	2	2	4	1282	0.0770286
0.863029	2	2	4	1282	0.0760286
0.863529	2	1	4	1282	0.126529
0.863529	2	1	4	1282	0.125529
0.864029	2	2	4	1282	0.0760286
0.864029	2	2	4	1282	0.0750286
0.867529	2	1	4	1282	0.128529
0.867529	2	1	4	1282	0.127529
0.868029	2	2	4	1282	0.0780286
0.868029	2	2	4	1282	0.0770286
0.868029	2	2	4	1282	0.0760286
0.868529	2	1	4	1282	0.127529
0.868529	2	1	4	1282	0.126529
0.869029	2	2	4	1282	0.0760286
0.869029	2	2	4	1282	0.0750286
0.872529	2	1	4	1282	0.129529
0.872529	2	1	4	1282	0.128529
0.873029	2	2	4	1282	0.0780286
0.873029	2	2	4	1282	0.0770286
0.873529	2	1	4	1282	0.128529
0.873529	2	1	4	1282	0.127529
0.874029	2	2	4	1282	0.0770286
0.874029	2	2	4	1282	0.0760286
0.877529	2	1	4	1282	0.130529
0.877529	2	1	4	1282	0.129529
0.878029	2	2	4	1282	0.0790286
0.878029	2	2	4	1282	0.0780286
0.878529	2	1	4	1282	0.129529
0.878529	2	1	4	1282	0.128529
0.879029	2	2	4	1282	0.0780286
0.879029	2	2	4	1282	0.0770286
0.882529	2	1	4	1282	0.131529
0.883029	2	2	4	1282	0.0800286
0.883029	2	2	4	1282	0.0790286
0.883029	2	2	4	1282	0.0780286
0.883529	2	1	4	1282	0.131529
0.883529	2	1	4	1282	0.130529
0.884029	2	2	4	1282	0.0780286
0.884029	2	2	4	1282	0.0770286
0.887529	2	1	4	1282	0.133529
0.887529	2	1	4	1282	0.132529
0.888029	2	2	4	1282	0.0800286
0.888029	2	2	4	1282	0.0790286
0.888529	2	1	4	1282	0.132529
0.888529	2	1	4	1282	0.131529
0.889029	2	2	4	1282	0.0790286
0.889029	2	2	4	1282	0.0780286
0.892529	2	1	4	1282	0.134529
0.892529	2	1	4	1282	0.133529
0.893029	2	2	4	1282	0.0810286
0.893029	2	2	4	1282	0.0800286
0.893529	2	1	4	1282	0.133529
0.893529	2	1	4	1282	0.132529
0.894029	2	2	4	1282	0.0800286
0.894029	2	2	4	1282	0.0790286
0.894029	2	2	4	1282	0.0780286
0.897529	2	1	4	1282	0.135529
0.897529	2	1	4	1282	0.134529
0.898029	2	2	4	1282	0.0810286
0.898029	2	2	4	1282	0.0800286
0.898529	2	1	4	1282	0.134529
0.899029	2	2	4	1282	0.0800286
0.899029	2	2	4	1282	0.0790286
0.902529	2	1	4	1282	0.137529
0.902529	2	1	4	1282	0.136529
0.903029	2	2	4	1282	0.0820286
0.903029	2	2	4	1282	0.0810286
0.903529	2	1	4	1282	0.136529
0.903529	2	1	4	1282	0.135529
0.904029	2	2	4	1282	0.0810286
0.904029	2	2	4	1282	0.0800286
0.907529	2	1	4	1282	0.138529
0.907529	2	1	4	1282	0.137529
0.908029	2	2	4	1282	0.0830286
0.908029	2	2	4	1282	0.0820286
0.908529	2	1	4	1282	0.137529
0.908529	2	1	4	1282	0.136529
0.909029	2	2	4	1282	0.0820286
0.909029	2	2	4	1282	0.0810286
0.909029	2	2	4	1282	0.0800286
0.912529	2	1	4	1282	0.139529
0.912529	2	1	4	1282	0.138529
0.913029	2	2	4	1282	0.0830286
0.913029	2	2	4	1282	0.0820286
0.913957	2	1	4	1282	0.138957
0.913957	2	1	4	1282	0.137957
0.913957	2	1	4	1282	0.136957
0.917957	2	2	4	1282	0.0859571
0.917957	2	2	4	1282	0.0849571
0.917957	2	2	4	1282	0.0839571
0.917957	2	2	4	1282	0.0829571
0.918529	2	1	4	1282	0.140529
0.918529	2	1	4	1282	0.139529
0.919029	2	2	4	1282	0.0830286
0.919029	2	2	4	1282	0.0820286
0.922529	2	1	4	1282	0.142529
0.922529	2	1	4	1282	0.141529
0.923029	2	2	4	1282	0.0850286
0.923029	2	2	4	1282	0.0840286
0.923529	2	1	4	1282	0.141529
0.923529	2	1	4	1282	0.140529
0.924029	2	2	4	1282	0.0840286
0.924029	2	2	4	1282	0.0830286
0.927529	2	1	4	1282	0.143529
0.927529	2	1	4	1282	0.142529
0.928029	2	2	4	1282	0.0860286
0.928029	2	2	4	1282	0.0850286
0.928529	2	1	4	1282	0.142529
0.928529	2	1	4	1282	0.141529
0.929029	2	2	4	1282	0.0850286
0.929029	2	2	4	1282	0.0840286
0.932529	2	1	4	1282	0.144529
0.932529	2	1	4	1282	0.143529
0.933029	2	2	4	1282	0.0870286
0.933029	2	2	4	1282	0.0860286
0.933029	2	2	4	1282	0.0850286
0.933529	2	1	4	1282	0.143529
0.933529	2	1	4	1282	0.142529
0.934029	2	2	4	1282	0.0850286
0.934029	2	2	4	1282	0.0840286
0.937529	2	1	4	1282	0.145529
0.938029	2	2	4	1282	0.0870286
0.938029	2	2	4	1282	0.0860286
0.938529	2	1	4	1282	0.145529
0.938529	2	1	4	1282	0.144529
0.939029	2	2	4	1282	0.0860286
0.939029	2	2	4	1282	0.0850286
0.942529	2	1	4	1282	0.147529
0.942529	2	1	4	1282	0.146529
0.943029	2	2	4	1282	0.0880286
0.943029	2	2	4	1282	0.0870286
0.943529	2	1	4	1282	0.146529
0.943529	2	1	4	1282	0.145529
0.944029	2	2	4	1282	0.0870286
0.944029	2	2	4	1282	0.0860286
0.947529	2	1	4	1282	0.148529
0.947529	2	1	4	1282	0.147529
0.948029	2	2	4	1282	0.0890286
0.948029	2	2	4	1282	0.0880286
0.948029	2	2	4	1282	0.0870286
0.948529	2	1	4	1282	0.147529
0.948529	2	1	4	1282	0.146529
0.949029	2	2	4	1282	0.0870286
0.949029	2	2	4	1282	0.0860286
0.952529	2	1	4	1282	0.149529
0.952529	2	1	4	1282	0.148529
0.953029	2	2	4	1282	0.0890286
0.953029	2	2	4	1282	0.0880286
0.953529	2	1	4	1282	0.148529
0.954029	2	2	4	1282	0.0880286
0.954029	2	2	4	1282	0.0870286
0.957529	2	1	4	1282	0.151529
0.957529	2	1	4	1282	0.150529
0.958029	2	2	4	1282	0.0900286
0.958029	2	2	4	1282	0.0890286
0.958529	2	1	4	1282	0.150529
0.958529	2	1	4	1282	0.149529
0.959029	2	2	4	1282	0.0890286
0.959029	2	2	4	1282	0.0880286
0.959029	2	2	4	1282	0.0870286
0.962529	2	1	4	1282	0.152529
0.962529	2	1	4	1282	0.151529
0.963029	2	2	4	1282	0.0900286
0.963029	2	2	4	1282	0.0890286
0.963529	2	1	4	1282	0.151529
0.963529	2	1	4	1282	0.150529
0.964029	2	2	4	1282	0.0890286
0.964029	2	2	4	1282	0.0880286
0.967529	2	1	4	1282	0.153529
0.967529	2	1	4	1282	0.152529
0.968029	2	2	4	1282	0.0910286
0.968029	2	2	4	1282	0.0900286
0.968529	2	1	4	1282	0.152529
0.968529	2	1	4	1282	0.151529
0.969029	2	2	4	1282	0.0900286
0.969029	2	2	4	1282	0.0890286
0.972529	2	1	4	1282	0.154529
0.972529	2	1	4	1282	0.153529
0.973029	2	2	4	1282	0.0920286
0.973029	2	2	4	1282	0.0910286
0.973529	2	1	4	1282	0.153529
0.974029	2	2	4	1282	0.0910286
0.974029	2	2	4	1282	0.0900286
0.974029	2	2	4	1282	0.0890286
0.977529	2	1	4	1282	0.156529
0.977529	2	1	4	1282	0.155529
0.978029	2	2	4	1282	0.0920286
0.978029	2	2	4	1282	0.0910286
0.978529	2	1	4	1282	0.155529
0.978529	2	1	4	1282	0.154529
0.979029	2	2	4	1282	0.0910286
0.979029	2	2	4	1282	0.0900286
0.982529	2	1	4	1282	0.157529
0.982529	2	1	4	1282	0.156529
0.983029	2	2	4	1282	0.0930286
0.983029	2	2	4	1282	0.0920286
0.983529	2	1	4	1282	0.156529
0.983529	2	1	4	1282	0.155529
0.984029	2	2	4	1282	0.0920286
0.984029	2	2	4	1282	0.0910286
0.987529	2	1	4	1282	0.158529
0.987529	2	1	4	1282	0.157529
0.988029	2	2	4	1282	0.0940286
0.988029	2	2	4	1282	0.0930286
0.988029	2	2	4	1282	0.0920286
0.988529	2	1	4	1282	0.157529
0.988529	2	1	4	1282	0.156529
0.989029	2	2	4	1282	0.0920286
0.989029	2	2	4	1282	0.0910286
0.992529	2	1	4	1282	0.159529
0.993029	2	2	4	1282	0.0940286
0.993029	2	2	4	1282	0.0930286
0.993529	2	1	4	1282	0.159529
0.993529	2	1	4	1282	0.158529
0.994029	2	2	4	1282	0.0930286
0.994029	2	2	4	1282	0.0920286
0.997529	2	1	4	1282	0.161529
0.997529	2	1	4	1282	0.160529
0.998029	2	2	4	1282	0.0950286
0.998029	2	2	4	1282	0.0940286
0.998529	2	1	4	1282	0.160529
0.998529	2	1	4	1282	0.159529
0.999029	2	2	4	1282	0.0940286
0.999029	2	2	4	1282	0.0930286
