time(s)	cellId	rnti	lcid	packetSize	delay(s)
0.9811	2	1	4	945	0.266198
0.9811	2	1	4	945	0.266098
0.9811	2	1	4	945	0.265998
0.9811	2	1	4	945	0.265898
0.9811	2	1	4	945	0.265798
0.9811	2	1	4	945	0.265698
0.9811	2	1	5	945	0.266598
0.9811	2	1	5	945	0.266498
0.9811	2	1	5	945	0.266398
0.9811	2	1	5	945	0.266298
0.9811	2	1	5	945	0.266198
0.9811	2	1	5	945	0.266098
0.9811	2	1	5	945	0.265998
0.9811	2	1	5	945	0.265898
0.9811	2	1	5	945	0.265798
0.9811	2	1	5	945	0.265698
0.982029	2	1	4	945	0.266527
0.982029	2	1	4	945	0.266427
0.982029	2	1	4	945	0.266327
0.982029	2	1	4	945	0.266227
0.982029	2	1	4	945	0.266127
0.982029	2	1	4	945	0.266027
0.982029	2	1	4	945	0.265927
0.982029	2	1	4	945	0.265827
0.982029	2	1	5	945	0.266526
0.982029	2	1	5	945	0.266426
0.982029	2	1	5	945	0.266326
0.982029	2	1	5	945	0.266226
0.982029	2	1	5	945	0.266126
0.982029	2	1	5	945	0.266026
0.982029	2	1	5	945	0.265926
0.982029	2	1	5	945	0.265826
0.9851	2	1	4	945	0.268798
0.9851	2	1	4	945	0.268698
0.9851	2	1	4	945	0.268598
0.9851	2	1	4	945	0.268498
0.9851	2	1	4	945	0.268398
0.9851	2	1	4	945	0.268298
0.9851	2	1	4	945	0.268198
0.9851	2	1	4	945	0.268098
0.9851	2	1	4	945	0.267998
0.9851	2	1	4	945	0.267898
0.9851	2	1	5	945	0.268798
0.9851	2	1	5	945	0.268698
0.9851	2	1	5	945	0.268598
0.9851	2	1	5	945	0.268498
0.9851	2	1	5	945	0.268398
0.9851	2	1	5	945	0.268298
0.9851	2	1	5	945	0.268198
0.9851	2	1	5	945	0.268098
0.9851	2	1	5	945	0.267998
0.9851	2	1	5	945	0.267898
0.9861	2	1	4	945	0.268798
0.9861	2	1	4	945	0.268698
0.9861	2	1	4	945	0.268598
0.9861	2	1	4	945	0.268498
0.9861	2	1	4	945	0.268398
0.9861	2	1	4	945	0.268298
0.9861	2	1	4	945	0.268198
0.9861	2	1	4	945	0.268098
0.9861	2	1	4	945	0.267998
0.9861	2	1	5	945	0.268798
0.9861	2	1	5	945	0.268698
0.9861	2	1	5	945	0.268598
0.9861	2	1	5	945	0.268498
0.9861	2	1	5	945	0.268398
0.9861	2	1	5	945	0.268298
0.9861	2	1	5	945	0.268198
0.9861	2	1	5	945	0.268098
0.9861	2	1	5	945	0.267998
0.987029	2	1	4	945	0.268827
0.987029	2	1	4	945	0.268727
0.987029	2	1	4	945	0.268627
0.987029	2	1	4	945	0.268527
0.987029	2	1	4	945	0.268427
0.987029	2	1	4	945	0.268327
0.987029	2	1	4	945	0.268227
0.987029	2	1	4	945	0.268127
0.987029	2	1	4	945	0.268027
0.987029	2	1	5	945	0.268826
0.987029	2	1	5	945	0.268726
0.987029	2	1	5	945	0.268626
0.987029	2	1	5	945	0.268526
0.987029	2	1	5	945	0.268426
0.987029	2	1	5	945	0.268326
0.987029	2	1	5	945	0.268226
0.987029	2	1	5	945	0.268126
0.987029	2	1	5	945	0.268026
0.9901	2	1	4	945	0.270998
0.9901	2	1	4	945	0.270898
0.9901	2	1	4	945	0.270798
0.9901	2	1	4	945	0.270698
0.9901	2	1	4	945	0.270598
0.9901	2	1	4	945	0.270498
0.9901	2	1	4	945	0.270398
0.9901	2	1	4	945	0.270298
0.9901	2	1	4	945	0.270198
0.9901	2	1	5	945	0.270998
0.9901	2	1	5	945	0.270898
0.9901	2	1	5	945	0.270798
0.9901	2	1	5	945	0.270698
0.9901	2	1	5	945	0.270598
0.9901	2	1	5	945	0.270498
0.9901	2	1	5	945	0.270398
0.9901	2	1	5	945	0.270298
0.9901	2	1	5	945	0.270198
0.9911	2	1	4	945	0.271098
0.9911	2	1	4	945	0.270998
0.9911	2	1	4	945	0.270898
0.9911	2	1	4	945	0.270798
0.9911	2	1	4	945	0.270698
0.9911	2	1	4	945	0.270598
0.9911	2	1	4	945	0.270498
0.9911	2	1	4	945	0.270398
0.9911	2	1	4	945	0.270298
0.9911	2	1	4	945	0.270198
0.9911	2	1	5	945	0.271098
0.9911	2	1	5	945	0.270998
0.9911	2	1	5	945	0.270898
0.9911	2	1	5	945	0.270798
0.9911	2	1	5	945	0.270698
0.9911	2	1	5	945	0.270598
0.9911	2	1	5	945	0.270498
0.9911	2	1	5	945	0.270398
0.9911	2	1	5	945	0.270298
0.9911	2	1	5	945	0.270198
0.992029	2	1	4	945	0.271027
0.992029	2	1	4	945	0.270927
0.992029	2	1	4	945	0.270827
0.992029	2	1	4	945	0.270727
0.992029	2	1	4	945	0.270627
0.992029	2	1	4	945	0.270527
0.992029	2	1	4	945	0.270427
0.992029	2	1	4	945	0.270327
