time(s)	cellId	rnti	lcid	packetSize
0.873602	2	1	5	945
0.873702	2	1	4	945
0.873702	2	1	5	945
0.873802	2	1	4	945
0.873802	2	1	5	945
0.873902	2	1	4	945
0.873902	2	1	5	945
0.874002	2	1	4	945
0.874002	2	1	5	945
0.874102	2	1	4	945
0.874102	2	1	5	945
0.874202	2	1	4	945
0.874202	2	1	5	945
0.874302	2	1	4	945
0.874302	2	1	5	945
0.874402	2	1	4	945
0.874402	2	1	5	945
0.874502	2	1	4	945
0.874502	2	1	5	945
0.874602	2	1	4	945
0.874602	2	1	5	945
0.874702	2	1	4	945
0.874702	2	1	5	945
0.874802	2	1	4	945
0.874802	2	1	5	945
0.874902	2	1	4	945
0.874902	2	1	5	945
0.875002	2	1	4	945
0.875002	2	1	5	945
0.875102	2	1	4	945
0.875102	2	1	5	945
0.875202	2	1	4	945
0.875202	2	1	5	945
0.875302	2	1	4	945
0.875302	2	1	5	945
0.875402	2	1	4	945
0.875402	2	1	5	945
0.875502	2	1	4	945
0.875502	2	1	5	945
0.875602	2	1	4	945
0.875602	2	1	5	945
0.875702	2	1	4	945
0.875702	2	1	5	945
0.875802	2	1	4	945
0.875802	2	1	5	945
0.875902	2	1	4	945
0.875902	2	1	5	945
0.876002	2	1	4	945
0.876002	2	1	5	945
0.876102	2	1	4	945
0.876102	2	1	5	945
0.876202	2	1	4	945
0.876202	2	1	5	945
0.876302	2	1	4	945
0.876302	2	1	5	945
0.876402	2	1	4	945
0.876402	2	1	5	945
0.876502	2	1	4	945
0.876502	2	1	5	945
0.876602	2	1	4	945
0.876602	2	1	5	945
0.876702	2	1	4	945
0.876702	2	1	5	945
0.876802	2	1	4	945
0.876802	2	1	5	945
0.876902	2	1	4	945
0.876902	2	1	5	945
0.877002	2	1	4	945
0.877002	2	1	5	945
0.877102	2	1	4	945
0.877102	2	1	5	945
0.877202	2	1	4	945
0.877202	2	1	5	945
0.877302	2	1	4	945
0.877302	2	1	5	945
0.877402	2	1	4	945
0.877402	2	1	5	945
0.877502	2	1	4	945
0.877502	2	1	5	945
0.877602	2	1	4	945
0.877602	2	1	5	945
0.877702	2	1	4	945
0.877702	2	1	5	945
0.877802	2	1	4	945
0.877802	2	1	5	945
0.877902	2	1	4	945
0.877902	2	1	5	945
0.878002	2	1	4	945
0.878002	2	1	5	945
0.878102	2	1	4	945
0.878102	2	1	5	945
0.878202	2	1	4	945
0.878202	2	1	5	945
0.878302	2	1	4	945
0.878302	2	1	5	945
0.878402	2	1	4	945
0.878402	2	1	5	945
0.878502	2	1	4	945
0.878502	2	1	5	945
0.878602	2	1	4	945
0.878602	2	1	5	945
0.878702	2	1	4	945
0.878702	2	1	5	945
0.878802	2	1	4	945
0.878802	2	1	5	945
0.878902	2	1	4	945
0.878902	2	1	5	945
0.879002	2	1	4	945
0.879002	2	1	5	945
0.879102	2	1	4	945
0.879102	2	1	5	945
0.879202	2	1	4	945
0.879202	2	1	5	945
0.879302	2	1	4	945
0.879302	2	1	5	945
0.879402	2	1	4	945
0.879402	2	1	5	945
0.879502	2	1	4	945
0.879502	2	1	5	945
0.879602	2	1	4	945
0.879602	2	1	5	945
0.879702	2	1	4	945
0.879702	2	1	5	945
0.879802	2	1	4	945
0.879802	2	1	5	945
0.879902	2	1	4	945
0.879902	2	1	5	945
0.880002	2	1	4	945
0.880002	2	1	5	945
0.880102	2	1	4	945
0.880102	2	1	5	945
0.880202	2	1	4	945
0.880202	2	1	5	945
0.880302	2	1	4	945
0.880302	2	1	5	945
0.880402	2	1	4	945
0.880402	2	1	5	945
0.880502	2	1	4	945
0.880502	2	1	5	945
0.880602	2	1	4	945
0.880602	2	1	5	945
0.880702	2	1	4	945
0.880702	2	1	5	945
0.880802	2	1	4	945
0.880802	2	1	5	945
0.880902	2	1	4	945
0.880902	2	1	5	945
0.881002	2	1	4	945
0.881002	2	1	5	945
0.881102	2	1	4	945
0.881102	2	1	5	945
0.881202	2	1	4	945
0.881202	2	1	5	945
0.881302	2	1	4	945
0.881302	2	1	5	945
0.881402	2	1	4	945
0.881402	2	1	5	945
0.881502	2	1	4	945
0.881502	2	1	5	945
0.881602	2	1	4	945
0.881602	2	1	5	945
0.881702	2	1	4	945
0.881702	2	1	5	945
0.881802	2	1	4	945
0.881802	2	1	5	945
0.881902	2	1	4	945
0.881902	2	1	5	945
0.882002	2	1	4	945
0.882002	2	1	5	945
0.882102	2	1	4	945
0.882102	2	1	5	945
0.882202	2	1	4	945
0.882202	2	1	5	945
0.882302	2	1	4	945
0.882302	2	1	5	945
0.882402	2	1	4	945
0.882402	2	1	5	945
0.882502	2	1	4	945
0.882502	2	1	5	945
0.882602	2	1	4	945
0.882602	2	1	5	945
0.882702	2	1	4	945
0.882702	2	1	5	945
0.882802	2	1	4	945
0.882802	2	1	5	945
0.882902	2	1	4	945
0.882902	2	1	5	945
0.883002	2	1	4	945
0.883002	2	1	5	945
0.883102	2	1	4	945
0.883102	2	1	5	945
0.883202	2	1	4	945
0.883202	2	1	5	945
0.883302	2	1	4	945
0.883302	2	1	5	945
0.883402	2	1	4	945
0.883402	2	1	5	945
0.883502	2	1	4	945
0.883502	2	1	5	945
0.883602	2	1	4	945
0.883602	2	1	5	945
0.883702	2	1	4	945
0.883702	2	1	5	945
0.883802	2	1	4	945
0.883802	2	1	5	945
0.883902	2	1	4	945
0.883902	2	1	5	945
0.884002	2	1	4	945
0.884002	2	1	5	945
0.884102	2	1	4	945
0.884102	2	1	5	945
0.884202	2	1	4	945
0.884202	2	1	5	945
0.884302	2	1	4	945
0.884302	2	1	5	945
0.884402	2	1	4	945
0.884402	2	1	5	945
0.884502	2	1	4	945
0.884502	2	1	5	945
0.884602	2	1	4	945
0.884602	2	1	5	945
0.884702	2	1	4	945
0.884702	2	1	5	945
0.884802	2	1	4	945
0.884802	2	1	5	945
0.884902	2	1	4	945
0.884902	2	1	5	945
0.885002	2	1	4	945
0.885002	2	1	5	945
0.885102	2	1	4	945
0.885102	2	1	5	945
0.885202	2	1	4	945
0.885202	2	1	5	945
0.885302	2	1	4	945
0.885302	2	1	5	945
0.885402	2	1	4	945
0.885402	2	1	5	945
0.885502	2	1	4	945
0.885502	2	1	5	945
0.885602	2	1	4	945
0.885602	2	1	5	945
0.885702	2	1	4	945
0.885702	2	1	5	945
0.885802	2	1	4	945
0.885802	2	1	5	945
0.885902	2	1	4	945
0.885902	2	1	5	945
0.886002	2	1	4	945
0.886002	2	1	5	945
0.886102	2	1	4	945
0.886102	2	1	5	945
0.886202	2	1	4	945
0.886202	2	1	5	945
0.886302	2	1	4	945
0.886302	2	1	5	945
0.886402	2	1	4	945
0.886402	2	1	5	945
0.886502	2	1	4	945
0.886502	2	1	5	945
0.886602	2	1	4	945
0.886602	2	1	5	945
0.886702	2	1	4	945
0.886702	2	1	5	945
0.886802	2	1	4	945
0.886802	2	1	5	945
0.886902	2	1	4	945
0.886902	2	1	5	945
0.887002	2	1	4	945
0.887002	2	1	5	945
0.887102	2	1	4	945
0.887102	2	1	5	945
0.887202	2	1	4	945
0.887202	2	1	5	945
0.887302	2	1	4	945
0.887302	2	1	5	945
0.887402	2	1	4	945
0.887402	2	1	5	945
0.887502	2	1	4	945
0.887502	2	1	5	945
0.887602	2	1	4	945
0.887602	2	1	5	945
0.887702	2	1	4	945
0.887702	2	1	5	945
0.887802	2	1	4	945
0.887802	2	1	5	945
0.887902	2	1	4	945
0.887902	2	1	5	945
0.888002	2	1	4	945
0.888002	2	1	5	945
0.888102	2	1	4	945
0.888102	2	1	5	945
0.888202	2	1	4	945
0.888202	2	1	5	945
0.888302	2	1	4	945
0.888302	2	1	5	945
0.888402	2	1	4	945
0.888402	2	1	5	945
0.888502	2	1	4	945
0.888502	2	1	5	945
0.888602	2	1	4	945
0.888602	2	1	5	945
0.888702	2	1	4	945
0.888702	2	1	5	945
0.888802	2	1	4	945
0.888802	2	1	5	945
0.888902	2	1	4	945
0.888902	2	1	5	945
0.889002	2	1	4	945
0.889002	2	1	5	945
0.889102	2	1	4	945
0.889102	2	1	5	945
0.889202	2	1	4	945
0.889202	2	1	5	945
0.889302	2	1	4	945
0.889302	2	1	5	945
0.889402	2	1	4	945
0.889402	2	1	5	945
0.889502	2	1	4	945
0.889502	2	1	5	945
0.889602	2	1	4	945
0.889602	2	1	5	945
0.889702	2	1	4	945
0.889702	2	1	5	945
0.889802	2	1	4	945
0.889802	2	1	5	945
0.889902	2	1	4	945
0.889902	2	1	5	945
0.890002	2	1	4	945
0.890002	2	1	5	945
0.890102	2	1	4	945
0.890102	2	1	5	945
0.890202	2	1	4	945
0.890202	2	1	5	945
0.890302	2	1	4	945
0.890302	2	1	5	945
0.890402	2	1	4	945
0.890402	2	1	5	945
0.890502	2	1	4	945
0.890502	2	1	5	945
0.890602	2	1	4	945
0.890602	2	1	5	945
0.890702	2	1	4	945
0.890702	2	1	5	945
0.890802	2	1	4	945
0.890802	2	1	5	945
0.890902	2	1	4	945
0.890902	2	1	5	945
0.891002	2	1	4	945
0.891002	2	1	5	945
0.891102	2	1	4	945
0.891102	2	1	5	945
0.891202	2	1	4	945
0.891202	2	1	5	945
0.891302	2	1	4	945
0.891302	2	1	5	945
0.891402	2	1	4	945
0.891402	2	1	5	945
0.891502	2	1	4	945
0.891502	2	1	5	945
0.891602	2	1	4	945
0.891602	2	1	5	945
0.891702	2	1	4	945
0.891702	2	1	5	945
0.891802	2	1	4	945
0.891802	2	1	5	945
0.891902	2	1	4	945
0.891902	2	1	5	945
0.892002	2	1	4	945
0.892002	2	1	5	945
0.892102	2	1	4	945
0.892102	2	1	5	945
0.892202	2	1	4	945
0.892202	2	1	5	945
0.892302	2	1	4	945
0.892302	2	1	5	945
0.892402	2	1	4	945
0.892402	2	1	5	945
0.892502	2	1	4	945
0.892502	2	1	5	945
0.892602	2	1	4	945
0.892602	2	1	5	945
0.892702	2	1	4	945
0.892702	2	1	5	945
0.892802	2	1	4	945
0.892802	2	1	5	945
0.892902	2	1	4	945
0.892902	2	1	5	945
0.893002	2	1	4	945
0.893002	2	1	5	945
0.893102	2	1	4	945
0.893102	2	1	5	945
0.893202	2	1	4	945
0.893202	2	1	5	945
0.893302	2	1	4	945
0.893302	2	1	5	945
0.893402	2	1	4	945
0.893402	2	1	5	945
0.893502	2	1	4	945
0.893502	2	1	5	945
0.893602	2	1	4	945
0.893602	2	1	5	945
0.893702	2	1	4	945
0.893702	2	1	5	945
0.893802	2	1	4	945
0.893802	2	1	5	945
0.893902	2	1	4	945
0.893902	2	1	5	945
0.894002	2	1	4	945
0.894002	2	1	5	945
0.894102	2	1	4	945
0.894102	2	1	5	945
0.894202	2	1	4	945
0.894202	2	1	5	945
0.894302	2	1	4	945
0.894302	2	1	5	945
0.894402	2	1	4	945
0.894402	2	1	5	945
0.894502	2	1	4	945
0.894502	2	1	5	945
0.894602	2	1	4	945
0.894602	2	1	5	945
0.894702	2	1	4	945
0.894702	2	1	5	945
0.894802	2	1	4	945
0.894802	2	1	5	945
0.894902	2	1	4	945
0.894902	2	1	5	945
0.895002	2	1	4	945
0.895002	2	1	5	945
0.895102	2	1	4	945
0.895102	2	1	5	945
0.895202	2	1	4	945
0.895202	2	1	5	945
0.895302	2	1	4	945
0.895302	2	1	5	945
0.895402	2	1	4	945
0.895402	2	1	5	945
0.895502	2	1	4	945
0.895502	2	1	5	945
0.895602	2	1	4	945
0.895602	2	1	5	945
0.895702	2	1	4	945
0.895702	2	1	5	945
0.895802	2	1	4	945
0.895802	2	1	5	945
0.895902	2	1	4	945
0.895902	2	1	5	945
0.896002	2	1	4	945
0.896002	2	1	5	945
0.896102	2	1	4	945
0.896102	2	1	5	945
0.896202	2	1	4	945
0.896202	2	1	5	945
0.896302	2	1	4	945
0.896302	2	1	5	945
0.896402	2	1	4	945
0.896402	2	1	5	945
0.896502	2	1	4	945
0.896502	2	1	5	945
0.896602	2	1	4	945
0.896602	2	1	5	945
0.896702	2	1	4	945
0.896702	2	1	5	945
0.896802	2	1	4	945
0.896802	2	1	5	945
0.896902	2	1	4	945
0.896902	2	1	5	945
0.897002	2	1	4	945
0.897002	2	1	5	945
0.897102	2	1	4	945
0.897102	2	1	5	945
0.897202	2	1	4	945
0.897202	2	1	5	945
0.897302	2	1	4	945
0.897302	2	1	5	945
0.897402	2	1	4	945
0.897402	2	1	5	945
0.897502	2	1	4	945
0.897502	2	1	5	945
0.897602	2	1	4	945
0.897602	2	1	5	945
0.897702	2	1	4	945
0.897702	2	1	5	945
0.897802	2	1	4	945
0.897802	2	1	5	945
0.897902	2	1	4	945
0.897902	2	1	5	945
0.898002	2	1	4	945
0.898002	2	1	5	945
0.898102	2	1	4	945
0.898102	2	1	5	945
0.898202	2	1	4	945
0.898202	2	1	5	945
0.898302	2	1	4	945
0.898302	2	1	5	945
0.898402	2	1	4	945
0.898402	2	1	5	945
0.898502	2	1	4	945
0.898502	2	1	5	945
0.898602	2	1	4	945
0.898602	2	1	5	945
0.898702	2	1	4	945
0.898702	2	1	5	945
0.898802	2	1	4	945
0.898802	2	1	5	945
0.898902	2	1	4	945
0.898902	2	1	5	945
0.899002	2	1	4	945
0.899002	2	1	5	945
0.899102	2	1	4	945
0.899102	2	1	5	945
0.899202	2	1	4	945
0.899202	2	1	5	945
0.899302	2	1	4	945
0.899302	2	1	5	945
0.899402	2	1	4	945
0.899402	2	1	5	945
0.899502	2	1	4	945
0.899502	2	1	5	945
0.899602	2	1	4	945
0.899602	2	1	5	945
0.899702	2	1	4	945
0.899702	2	1	5	945
0.899802	2	1	4	945
0.899802	2	1	5	945
0.899902	2	1	4	945
0.899902	2	1	5	945
0.900002	2	1	4	945
0.900002	2	1	5	945
0.900102	2	1	4	945
0.900102	2	1	5	945
0.900202	2	1	4	945
0.900202	2	1	5	945
0.900302	2	1	4	945
0.900302	2	1	5	945
0.900402	2	1	4	945
0.900402	2	1	5	945
0.900502	2	1	4	945
0.900502	2	1	5	945
0.900602	2	1	4	945
0.900602	2	1	5	945
0.900702	2	1	4	945
0.900702	2	1	5	945
0.900802	2	1	4	945
0.900802	2	1	5	945
0.900902	2	1	4	945
0.900902	2	1	5	945
0.901002	2	1	4	945
0.901002	2	1	5	945
0.901102	2	1	4	945
0.901102	2	1	5	945
0.901202	2	1	4	945
0.901202	2	1	5	945
0.901302	2	1	4	945
0.901302	2	1	5	945
0.901402	2	1	4	945
0.901402	2	1	5	945
0.901502	2	1	4	945
0.901502	2	1	5	945
0.901602	2	1	4	945
0.901602	2	1	5	945
0.901702	2	1	4	945
0.901702	2	1	5	945
0.901802	2	1	4	945
0.901802	2	1	5	945
0.901902	2	1	4	945
0.901902	2	1	5	945
0.902002	2	1	4	945
0.902002	2	1	5	945
0.902102	2	1	4	945
0.902102	2	1	5	945
0.902202	2	1	4	945
0.902202	2	1	5	945
0.902302	2	1	4	945
0.902302	2	1	5	945
0.902402	2	1	4	945
0.902402	2	1	5	945
0.902502	2	1	4	945
0.902502	2	1	5	945
0.902602	2	1	4	945
0.902602	2	1	5	945
0.902702	2	1	4	945
0.902702	2	1	5	945
0.902802	2	1	4	945
0.902802	2	1	5	945
0.902902	2	1	4	945
0.902902	2	1	5	945
0.903002	2	1	4	945
0.903002	2	1	5	945
0.903102	2	1	4	945
0.903102	2	1	5	945
0.903202	2	1	4	945
0.903202	2	1	5	945
0.903302	2	1	4	945
0.903302	2	1	5	945
0.903402	2	1	4	945
0.903402	2	1	5	945
0.903502	2	1	4	945
0.903502	2	1	5	945
0.903602	2	1	4	945
0.903602	2	1	5	945
0.903702	2	1	4	945
0.903702	2	1	5	945
0.903802	2	1	4	945
0.903802	2	1	5	945
0.903902	2	1	4	945
0.903902	2	1	5	945
0.904002	2	1	4	945
0.904002	2	1	5	945
0.904102	2	1	4	945
0.904102	2	1	5	945
0.904202	2	1	4	945
0.904202	2	1	5	945
0.904302	2	1	4	945
0.904302	2	1	5	945
0.904402	2	1	4	945
0.904402	2	1	5	945
0.904502	2	1	4	945
0.904502	2	1	5	945
0.904602	2	1	4	945
0.904602	2	1	5	945
0.904702	2	1	4	945
0.904702	2	1	5	945
0.904802	2	1	4	945
0.904802	2	1	5	945
0.904902	2	1	4	945
0.904902	2	1	5	945
0.905002	2	1	4	945
0.905002	2	1	5	945
0.905102	2	1	4	945
0.905102	2	1	5	945
0.905202	2	1	4	945
0.905202	2	1	5	945
0.905302	2	1	4	945
0.905302	2	1	5	945
0.905402	2	1	4	945
0.905402	2	1	5	945
0.905502	2	1	4	945
0.905502	2	1	5	945
0.905602	2	1	4	945
0.905602	2	1	5	945
0.905702	2	1	4	945
0.905702	2	1	5	945
0.905802	2	1	4	945
0.905802	2	1	5	945
0.905902	2	1	4	945
0.905902	2	1	5	945
0.906002	2	1	4	945
0.906002	2	1	5	945
0.906102	2	1	4	945
0.906102	2	1	5	945
0.906202	2	1	4	945
0.906202	2	1	5	945
0.906302	2	1	4	945
0.906302	2	1	5	945
0.906402	2	1	4	945
0.906402	2	1	5	945
0.906502	2	1	4	945
0.906502	2	1	5	945
0.906602	2	1	4	945
0.906602	2	1	5	945
0.906702	2	1	4	945
0.906702	2	1	5	945
0.906802	2	1	4	945
0.906802	2	1	5	945
0.906902	2	1	4	945
0.906902	2	1	5	945
0.907002	2	1	4	945
0.907002	2	1	5	945
0.907102	2	1	4	945
0.907102	2	1	5	945
0.907202	2	1	4	945
0.907202	2	1	5	945
0.907302	2	1	4	945
0.907302	2	1	5	945
0.907402	2	1	4	945
0.907402	2	1	5	945
0.907502	2	1	4	945
0.907502	2	1	5	945
0.907602	2	1	4	945
0.907602	2	1	5	945
0.907702	2	1	4	945
0.907702	2	1	5	945
0.907802	2	1	4	945
0.907802	2	1	5	945
0.907902	2	1	4	945
0.907902	2	1	5	945
0.908002	2	1	4	945
0.908002	2	1	5	945
0.908102	2	1	4	945
0.908102	2	1	5	945
0.908202	2	1	4	945
0.908202	2	1	5	945
0.908302	2	1	4	945
0.908302	2	1	5	945
0.908402	2	1	4	945
0.908402	2	1	5	945
0.908502	2	1	4	945
0.908502	2	1	5	945
0.908602	2	1	4	945
0.908602	2	1	5	945
0.908702	2	1	4	945
0.908702	2	1	5	945
0.908802	2	1	4	945
0.908802	2	1	5	945
0.908902	2	1	4	945
0.908902	2	1	5	945
0.909002	2	1	4	945
0.909002	2	1	5	945
0.909102	2	1	4	945
0.909102	2	1	5	945
0.909202	2	1	4	945
0.909202	2	1	5	945
0.909302	2	1	4	945
0.909302	2	1	5	945
0.909402	2	1	4	945
0.909402	2	1	5	945
0.909502	2	1	4	945
0.909502	2	1	5	945
0.909602	2	1	4	945
0.909602	2	1	5	945
0.909702	2	1	4	945
0.909702	2	1	5	945
0.909802	2	1	4	945
0.909802	2	1	5	945
0.909902	2	1	4	945
0.909902	2	1	5	945
0.910002	2	1	4	945
0.910002	2	1	5	945
0.910102	2	1	4	945
0.910102	2	1	5	945
0.910202	2	1	4	945
0.910202	2	1	5	945
0.910302	2	1	4	945
0.910302	2	1	5	945
0.910402	2	1	4	945
0.910402	2	1	5	945
0.910502	2	1	4	945
0.910502	2	1	5	945
0.910602	2	1	4	945
0.910602	2	1	5	945
0.910702	2	1	4	945
0.910702	2	1	5	945
0.910802	2	1	4	945
0.910802	2	1	5	945
0.910902	2	1	4	945
0.910902	2	1	5	945
0.911002	2	1	4	945
0.911002	2	1	5	945
0.911102	2	1	4	945
0.911102	2	1	5	945
0.911202	2	1	4	945
0.911202	2	1	5	945
0.911302	2	1	4	945
0.911302	2	1	5	945
0.911402	2	1	4	945
0.911402	2	1	5	945
0.911502	2	1	4	945
0.911502	2	1	5	945
0.911602	2	1	4	945
0.911602	2	1	5	945
0.911702	2	1	4	945
0.911702	2	1	5	945
0.911802	2	1	4	945
0.911802	2	1	5	945
0.911902	2	1	4	945
0.911902	2	1	5	945
0.912002	2	1	4	945
0.912002	2	1	5	945
0.912102	2	1	4	945
0.912102	2	1	5	945
0.912202	2	1	4	945
0.912202	2	1	5	945
0.912302	2	1	4	945
0.912302	2	1	5	945
0.912402	2	1	4	945
0.912402	2	1	5	945
0.912502	2	1	4	945
0.912502	2	1	5	945
0.912602	2	1	4	945
0.912602	2	1	5	945
0.912702	2	1	4	945
0.912702	2	1	5	945
0.912802	2	1	4	945
0.912802	2	1	5	945
0.912902	2	1	4	945
0.912902	2	1	5	945
0.913002	2	1	4	945
0.913002	2	1	5	945
0.913102	2	1	4	945
0.913102	2	1	5	945
0.913202	2	1	4	945
0.913202	2	1	5	945
0.913302	2	1	4	945
0.913302	2	1	5	945
0.913402	2	1	4	945
0.913402	2	1	5	945
0.913502	2	1	4	945
0.913502	2	1	5	945
0.913602	2	1	4	945
0.913602	2	1	5	945
0.913702	2	1	4	945
0.913702	2	1	5	945
0.913802	2	1	4	945
0.913802	2	1	5	945
0.913902	2	1	4	945
0.913902	2	1	5	945
0.914002	2	1	4	945
0.914002	2	1	5	945
0.914102	2	1	4	945
0.914102	2	1	5	945
0.914202	2	1	4	945
0.914202	2	1	5	945
0.914302	2	1	4	945
0.914302	2	1	5	945
0.914402	2	1	4	945
0.914402	2	1	5	945
0.914502	2	1	4	945
0.914502	2	1	5	945
0.914602	2	1	4	945
0.914602	2	1	5	945
0.914702	2	1	4	945
0.914702	2	1	5	945
0.914802	2	1	4	945
0.914802	2	1	5	945
0.914902	2	1	4	945
0.914902	2	1	5	945
0.915002	2	1	4	945
0.915002	2	1	5	945
0.915102	2	1	4	945
0.915102	2	1	5	945
0.915202	2	1	4	945
0.915202	2	1	5	945
0.915302	2	1	4	945
0.915302	2	1	5	945
0.915402	2	1	4	945
0.915402	2	1	5	945
0.915502	2	1	4	945
0.915502	2	1	5	945
0.915602	2	1	4	945
0.915602	2	1	5	945
0.915702	2	1	4	945
0.915702	2	1	5	945
0.915802	2	1	4	945
0.915802	2	1	5	945
0.915902	2	1	4	945
0.915902	2	1	5	945
0.916002	2	1	4	945
0.916002	2	1	5	945
0.916102	2	1	4	945
0.916102	2	1	5	945
0.916202	2	1	4	945
0.916202	2	1	5	945
0.916302	2	1	4	945
0.916302	2	1	5	945
0.916402	2	1	4	945
0.916402	2	1	5	945
0.916502	2	1	4	945
0.916502	2	1	5	945
0.916602	2	1	4	945
0.916602	2	1	5	945
0.916702	2	1	4	945
0.916702	2	1	5	945
0.916802	2	1	4	945
0.916802	2	1	5	945
0.916902	2	1	4	945
0.916902	2	1	5	945
0.917002	2	1	4	945
0.917002	2	1	5	945
0.917102	2	1	4	945
0.917102	2	1	5	945
0.917202	2	1	4	945
0.917202	2	1	5	945
0.917302	2	1	4	945
0.917302	2	1	5	945
0.917402	2	1	4	945
0.917402	2	1	5	945
0.917502	2	1	4	945
0.917502	2	1	5	945
0.917602	2	1	4	945
0.917602	2	1	5	945
0.917702	2	1	4	945
0.917702	2	1	5	945
0.917802	2	1	4	945
0.917802	2	1	5	945
0.917902	2	1	4	945
0.917902	2	1	5	945
0.918002	2	1	4	945
0.918002	2	1	5	945
0.918102	2	1	4	945
0.918102	2	1	5	945
0.918202	2	1	4	945
0.918202	2	1	5	945
0.918302	2	1	4	945
0.918302	2	1	5	945
0.918402	2	1	4	945
0.918402	2	1	5	945
0.918502	2	1	4	945
0.918502	2	1	5	945
0.918602	2	1	4	945
0.918602	2	1	5	945
0.918702	2	1	4	945
0.918702	2	1	5	945
0.918802	2	1	4	945
0.918802	2	1	5	945
0.918902	2	1	4	945
0.918902	2	1	5	945
0.919002	2	1	4	945
0.919002	2	1	5	945
0.919102	2	1	4	945
0.919102	2	1	5	945
0.919202	2	1	4	945
0.919202	2	1	5	945
0.919302	2	1	4	945
0.919302	2	1	5	945
0.919402	2	1	4	945
0.919402	2	1	5	945
0.919502	2	1	4	945
0.919502	2	1	5	945
0.919602	2	1	4	945
0.919602	2	1	5	945
0.919702	2	1	4	945
0.919702	2	1	5	945
0.919802	2	1	4	945
0.919802	2	1	5	945
0.919902	2	1	4	945
0.919902	2	1	5	945
0.920002	2	1	4	945
0.920002	2	1	5	945
0.920102	2	1	4	945
0.920102	2	1	5	945
0.920202	2	1	4	945
0.920202	2	1	5	945
0.920302	2	1	4	945
0.920302	2	1	5	945
0.920402	2	1	4	945
0.920402	2	1	5	945
0.920502	2	1	4	945
0.920502	2	1	5	945
0.920602	2	1	4	945
0.920602	2	1	5	945
0.920702	2	1	4	945
0.920702	2	1	5	945
0.920802	2	1	4	945
0.920802	2	1	5	945
0.920902	2	1	4	945
0.920902	2	1	5	945
0.921002	2	1	4	945
0.921002	2	1	5	945
0.921102	2	1	4	945
0.921102	2	1	5	945
0.921202	2	1	4	945
0.921202	2	1	5	945
0.921302	2	1	4	945
0.921302	2	1	5	945
0.921402	2	1	4	945
0.921402	2	1	5	945
0.921502	2	1	4	945
0.921502	2	1	5	945
0.921602	2	1	4	945
0.921602	2	1	5	945
0.921702	2	1	4	945
0.921702	2	1	5	945
0.921802	2	1	4	945
0.921802	2	1	5	945
0.921902	2	1	4	945
0.921902	2	1	5	945
0.922002	2	1	4	945
0.922002	2	1	5	945
0.922102	2	1	4	945
0.922102	2	1	5	945
0.922202	2	1	4	945
0.922202	2	1	5	945
0.922302	2	1	4	945
0.922302	2	1	5	945
0.922402	2	1	4	945
0.922402	2	1	5	945
0.922502	2	1	4	945
0.922502	2	1	5	945
0.922602	2	1	4	945
0.922602	2	1	5	945
0.922702	2	1	4	945
0.922702	2	1	5	945
0.922802	2	1	4	945
0.922802	2	1	5	945
0.922902	2	1	4	945
0.922902	2	1	5	945
0.923002	2	1	4	945
0.923002	2	1	5	945
0.923102	2	1	4	945
0.923102	2	1	5	945
0.923202	2	1	4	945
0.923202	2	1	5	945
0.923302	2	1	4	945
0.923302	2	1	5	945
0.923402	2	1	4	945
0.923402	2	1	5	945
0.923502	2	1	4	945
0.923502	2	1	5	945
0.923602	2	1	4	945
0.923602	2	1	5	945
0.923702	2	1	4	945
0.923702	2	1	5	945
0.923802	2	1	4	945
0.923802	2	1	5	945
0.923902	2	1	4	945
0.923902	2	1	5	945
0.924002	2	1	4	945
0.924002	2	1	5	945
0.924102	2	1	4	945
0.924102	2	1	5	945
0.924202	2	1	4	945
0.924202	2	1	5	945
0.924302	2	1	4	945
0.924302	2	1	5	945
0.924402	2	1	4	945
0.924402	2	1	5	945
0.924502	2	1	4	945
0.924502	2	1	5	945
0.924602	2	1	4	945
0.924602	2	1	5	945
0.924702	2	1	4	945
0.924702	2	1	5	945
0.924802	2	1	4	945
0.924802	2	1	5	945
0.924902	2	1	4	945
0.924902	2	1	5	945
0.925002	2	1	4	945
0.925002	2	1	5	945
0.925102	2	1	4	945
0.925102	2	1	5	945
0.925202	2	1	4	945
0.925202	2	1	5	945
0.925302	2	1	4	945
0.925302	2	1	5	945
0.925402	2	1	4	945
0.925402	2	1	5	945
0.925502	2	1	4	945
0.925502	2	1	5	945
0.925602	2	1	4	945
0.925602	2	1	5	945
0.925702	2	1	4	945
0.925702	2	1	5	945
0.925802	2	1	4	945
0.925802	2	1	5	945
0.925902	2	1	4	945
0.925902	2	1	5	945
0.926002	2	1	4	945
0.926002	2	1	5	945
0.926102	2	1	4	945
0.926102	2	1	5	945
0.926202	2	1	4	945
0.926202	2	1	5	945
0.926302	2	1	4	945
0.926302	2	1	5	945
0.926402	2	1	4	945
0.926402	2	1	5	945
0.926502	2	1	4	945
0.926502	2	1	5	945
0.926602	2	1	4	945
0.926602	2	1	5	945
0.926702	2	1	4	945
0.926702	2	1	5	945
0.926802	2	1	4	945
0.926802	2	1	5	945
0.926902	2	1	4	945
0.926902	2	1	5	945
0.927002	2	1	4	945
0.927002	2	1	5	945
0.927102	2	1	4	945
0.927102	2	1	5	945
0.927202	2	1	4	945
0.927202	2	1	5	945
0.927302	2	1	4	945
0.927302	2	1	5	945
